X,Y,id,modified,language,bibliographicCitation,institutionCode,collectionCode,datasetName,basisOfRecord,dynamicProperties,catalogNumber,occurrenceRemarks,individualCount,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,startDayOfYear,year,month,day,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
178.909917,-16.314117,141,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Dactylospongia metachromia,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:165313,Dactylospongia metachromia,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Dactylospongia,,metachromia,,"(de Laubenfels, 1954)",904
178.909917,-16.314117,142,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Thorecta sp.,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:165409,Thorecta sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Thorecta,,,,"Lendenfeld, 1888",905
178.492,-16.636783,64,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Tydemania expeditionis,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:214424,Tydemania expeditionis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Tydemania,,expeditionis,,"Weber-van Bosse, 1901",906
178.909917,-16.314117,143,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Udotea orientalis,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211534,Udotea orientalis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Udotea,,orientalis,,"A.Gepp & E.S.Gepp, 1911",907
178.492,-16.636783,65,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Halimeda gigas,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:374216,Halimeda gigas,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,gigas,,"W.R.Taylor, 1950",908
178.909917,-16.314117,144,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Halimeda distorta,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211520,Halimeda distorta,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,distorta,,"(Yamada) Hillis-Colinvaux, 1968",909
178.492,-16.636783,66,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Galaxaura divaricata,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:373488,Galaxaura divaricata,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Galaxauraceae,Galaxaura,,divaricata,,"(Linnaeus) Huisman & R.A.Townsend, 1993",910
178.909917,-16.314117,145,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Chlorodesmis fastigiata,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211746,Chlorodesmis fastigiata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Chlorodesmis,,fastigiata,,"(C.Agardh) S.C.Ducker, 1969",911
178.492,-16.636783,67,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Titanophora weberae,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:213982,Titanophora weberae,Plantae,Rhodophyta,Florideophyceae,Nemastomatales,Schizymeniaceae,Titanophora,,weberae,,"Børgesen, 1943",912
178.909917,-16.314117,146,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Niphates sp.,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:166770,Niphates sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,Niphates,,,,"Duchassaing & Michelotti, 1864",913
178.492,-16.636783,68,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Halimeda discoidea,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:144481,Halimeda discoidea,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,discoidea,,"Decaisne, 1842",914
178.909917,-16.314117,147,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Amphiroa tribulus,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211627,Amphiroa tribulus,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Amphiroa,,tribulus,,"(J.Ellis & Solander) J.V.Lamouroux, 1816",915
178.492,-16.636783,69,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Amphiroa crassa,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:211635,Amphiroa crassa,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Amphiroa,,crassa,,"J.V.Lamouroux, 1824",916
178.909917,-16.314117,148,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Neofibularia hartmani,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:168320,Neofibularia hartmani,Animalia,Porifera,Demospongiae,Poecilosclerida,Desmacellidae,Neofibularia,,hartmani,,"Hooper & Lévi, 1993",917
178.492,-16.636783,70,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Oceanapia sp.,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:131852,Oceanapia sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Phloeodictyidae,Oceanapia,,,,"Norman, 1869",918
178.909917,-16.314117,149,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Caulerpa brachypus,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211498,Caulerpa brachypus,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,brachypus,,"Harvey, 1860",919
178.492,-16.636783,71,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Portieria hornemannii,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:213851,Portieria hornemannii,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Rhizophyllidaceae,Portieria,,hornemannii,,"(Lyngbye) P.C.Silva, 1987",920
178.909917,-16.314117,150,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Caulerpa serrulata,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211485,Caulerpa serrulata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,serrulata,,"(Forsskål) J.Agardh, 1837",921
178.492,-16.636783,72,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Halymenia floresia,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:145254,Halymenia floresia,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Halymenia,,floresia,,"(Clemente) C. Agardh, 1807",922
178.492,-16.636783,73,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Acanthophora spicifera,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:211768,Acanthophora spicifera,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Acanthophora,,spicifera,,"(M.Vahl) Børgesen, 1910",923
178.909917,-16.314117,151,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Strongylacidon sp.,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:168795,Strongylacidon sp.,Animalia,Porifera,Demospongiae,Poecilosclerida,Chondropsidae,Strongylacidon,,,,"Lendenfeld, 1897",924
178.492,-16.636783,74,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Lobophora variegata,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:145381,Lobophora variegata,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Lobophora,,variegata,,"(J.V.Lamouroux) Womersley ex E.C.Oliveira, 1977",925
178.909917,-16.314117,152,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Caulerpa sedoides,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211478,Caulerpa sedoides,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,sedoides,,"C.Agardh, 1817",926
178.492,-16.636783,75,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Rhodymenia sp. 1,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:144252,Rhodymenia sp. 1,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,,,,"Greville, 1830",927
178.909917,-16.314117,153,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Gibsmithia dotyi,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:372320,Gibsmithia dotyi,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Gibsmithia,,dotyi,,"Kraft & R.W.Ricker, 1984",928
178.492,-16.636783,76,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Gelidiella acerosa,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:145567,Gelidiella acerosa,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiellaceae,Gelidiella,,acerosa,,"(Forsskål) Feldmann & G.Hamel, 1934",929
178.909917,-16.314117,154,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Callyspongia (Euplacella) sp.,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:166234,Callyspongia (Euplacella) sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,Euplacella,,,"Lendenfeld, 1887",930
178.909917,-16.314117,155,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Valoniopsis pachynema,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211673,Valoniopsis pachynema,Plantae,Chlorophyta,Ulvophyceae,Siphonocladales,Valoniaceae,Valoniopsis,,pachynema,,"(G.Martens) Børgesen, 1934",931
178.909917,-16.314117,156,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Bryopsis pennata,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:144456,Bryopsis pennata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis,,pennata,,"J.V.Lamouroux, 1809",932
178.909917,-16.314117,157,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Gelidiopsis scoparia,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:212202,Gelidiopsis scoparia,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Lomentariaceae,Gelidiopsis,,scoparia,,"(Montagne & Millardet) De Toni, 1900",933
178.909917,-16.314117,158,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Caulerpa racemosa,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:144472,Caulerpa racemosa,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,racemosa,,"(Forsskål) J.Agardh, 1873",934
178.909917,-16.314117,159,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Halimeda discoidea,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:144481,Halimeda discoidea,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,discoidea,,"Decaisne, 1842",935
178.909917,-16.314117,160,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Rhipilia tenaculosa,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:144487,Rhipilia tenaculosa,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Rhipiliaceae,Rhipilia,,tenaculosa,,"A.Gepp & E.S.Gepp, 1911",936
178.909917,-16.314117,161,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Plakortis nigra,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:169769,Plakortis nigra,Animalia,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,Plakortis,,nigra,,"Lévi, 1953",937
178.909917,-16.314117,162,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Phyllospongia papyracea,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:165287,Phyllospongia papyracea,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,papyracea,,"(Esper, 1794)",938
178.909917,-16.314117,163,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Stelletta splendens,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:169999,Stelletta splendens,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae,Stelletta,,splendens,,"Tanita, 1965",939
178.909917,-16.314117,164,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Valonia utricularis,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:145884,Valonia utricularis,Plantae,Chlorophyta,Ulvophyceae,Siphonocladales,Valoniaceae,Valonia,,utricularis,,"(Roth) C.Agardh, 1823",940
